session_id,channel,n,n_valid,n_missing,mean,sd,median,mad,trimmed_mean_10,q1,q3,iqr,min,max,skewness,kurtosis
multi_1728655083.039422,wx,3216,3216,0,-0.004305130597014926,0.06275908322564575,-0.0033,0.04685023010477701,-0.0032873737373737377,-0.034324999999999994,0.028625,0.06294999999999999,-0.1997,0.1901,-0.11686672663294621,1.0772610862854064
multi_1728655083.039422,wy,3216,3216,0,0.01822832711442786,0.1665989733430024,0.010450000000000001,0.167534050691133,0.015211227661227667,-0.097625,0.12932500000000002,0.22695000000000004,-0.4693,0.6945,0.1721609953636075,-0.013161777097583816
multi_1728655083.039422,wz,3216,3216,0,-0.0006556592039800994,0.08325413617567881,-0.0022500000000000003,0.07464902170175705,-0.0023044289044289058,-0.053025,0.047825,0.10085,-0.2734,0.3104,0.20212847051429758,0.5008274664929497
multi_1728655083.039422,yaw,3216,3216,0,2.646208768656716,1.0136562756666379,2.8265,0.15923147826750222,2.81919222999223,2.702125,2.921,0.2188749999999997,-3.1412,3.1412,-5.3507668058514675,27.289509109152316
multi_1728655083.039422,pitch,3216,3216,0,1.405408830845771,0.04872651437856917,1.4046,0.05604236385951151,1.408126379176379,1.3697,1.450075,0.08037500000000009,1.278,1.493,-0.3661387446974715,-0.6638906743782687
multi_1728655083.039422,roll,3216,3216,0,1.8843867226368158,2.313876894441959,2.9434,0.14158851186728486,2.3540097513597518,2.8025,3.02205,0.2195499999999999,-3.1409,3.1414,-1.6676509103098645,0.7933139717689826
multi_1728655083.039422,acc_mag,3216,3216,0,0.7922785448615037,0.5124008988475783,0.7014127600778304,0.5308467946773507,0.7387917137047253,0.36605608859845506,1.0863392748124316,0.7202831862139766,0.03292901456162938,2.523076631812835,0.8059435963406268,-0.021442039495096932
multi_1728655083.039422,gravity_mag,3216,3216,0,1.00283204529832,0.052842956528247526,1.0018908024274666,0.0353582962746783,1.001978260042564,0.977849330159304,1.0253017970334048,0.047452466874100874,0.7953354575271997,1.238974370194961,0.1987129697535539,2.0332657088175727
multi_1728655083.039422,gyro_mag,3216,3216,0,0.17214803939778373,0.09660409749093289,0.1637659610452573,0.09802725622348483,0.16424550557897785,0.09528571973497503,0.22737006544510555,0.1320843457101305,0.009725224933131367,0.6952739388183624,0.8260829760491932,0.8734652525768878
multi_1728655405.080202,gFx,3250,3250,0,0.01964833846153846,0.02435981884991438,0.022,0.017346445956515546,0.02099730769230769,0.008625,0.0327,0.024075,-0.1705,0.129,-0.9837508396939368,4.550572165789859
multi_1728655405.080202,gFy,3250,3250,0,-0.9920950461538461,0.19134352086332898,-0.9833,0.03721331568449063,-0.9772952692307691,-1.0073,-0.9572,0.05010000000000003,-2.1685,-0.4881,-2.4094652901450235,10.714792575005657
multi_1728655405.080202,gFz,3250,3250,0,0.13235793846153848,0.09192137054369277,0.12275,0.05018608509641461,0.13219284615384613,0.09722499999999999,0.177325,0.08010000000000002,-0.3236,0.5732,-0.12408195208040176,5.00397642436945
multi_1728655405.080202,ax,3250,3250,0,-0.041723476923076916,0.2126450410152158,-0.0349,0.14922391329258883,-0.03869865384615385,-0.143525,0.058925,0.20245000000000002,-1.3953,1.3018,0.09320592397788958,4.792618523480863
multi_1728655405.080202,ay,3250,3250,0,0.014750553846153838,1.8404546533201167,-0.0295,0.35745539488170064,-0.11597603846153848,-0.323425,0.1539,0.477325,-5.0553,11.4644,2.4333048932447583,11.17785667492852
multi_1728655405.080202,az,3250,3250,0,0.0021147692307692386,0.7652844155913687,0.0231,0.26182755178808925,0.014804115384615386,-0.1647,0.1965,0.3612,-4.1762,3.8459,-0.17874817814729016,8.01513334144395
multi_1728655405.080202,wx,3250,3250,0,-0.0029956307692307702,0.08249605382982671,-0.0036,0.03721331568449061,-0.0027187692307692308,-0.0269,0.0231,0.05,-0.4367,0.4115,-0.49557647851218267,7.525187066615608
multi_1728655405.080202,wy,3250,3250,0,0.007784246153846155,0.06286479032939538,0.0089,0.05040847542919047,0.008620423076923076,-0.02475,0.043,0.06775,-0.3329,0.2837,-0.2436510464493074,2.00583677700853
multi_1728655405.080202,wz,3250,3250,0,-0.0005667692307692308,0.022426975792010275,-0.0012499999999999998,0.01816187717669362,-0.0007348846153846148,-0.012975,0.0119,0.024875,-0.1215,0.1232,0.3796153628024966,3.834703099699089
multi_1728655405.080202,yaw,3250,3250,0,2.7600993846153847,0.12403808505121741,2.8018,0.04803631187958148,2.788781230769231,2.7615,2.828675,0.0671750000000002,2.3508,2.9511,-2.1673417894531526,3.9197209924823904
multi_1728655405.080202,pitch,3250,3250,0,1.4357458153846152,0.037594625081966516,1.4511,0.018384267509469414,1.4412810769230768,1.4174,1.4589,0.04150000000000009,1.3273,1.4995,-1.3198270623464465,0.9760045552235708
multi_1728655405.080202,roll,3250,3250,0,2.1686175076923075,2.0863109519017486,2.9795,0.0579697467435689,2.715580538461538,2.946625,3.0223750000000003,0.0757500000000002,-3.1414,3.141,-2.1259914316148922,2.5242532156168265
multi_1728655405.080202,acc_mag,3250,3250,0,1.0729986517113632,1.6936453333317463,0.36482880916945143,0.2726182787119864,0.6704646888343612,0.21752383777416212,0.9641402369630269,0.7466163991888648,0.025892276840787872,12.11674449676975,2.955305391534248,10.297812780265055
multi_1728655405.080202,gravity_mag,3250,3250,0,1.0054214645801272,0.19219141493274816,0.9967838328878795,0.03618889521942098,0.9891614235283831,0.9673399453905489,1.017972724334788,0.05063277894423912,0.504145316352339,2.2181379240254655,2.551048968760046,11.312395104516016
multi_1728655405.080202,gyro_mag,3250,3250,0,0.07890880876021529,0.07142789698410738,0.05647840284090962,0.04231744437249817,0.06532766097514893,0.03290885132129131,0.09667985471948155,0.06377100339819025,0.0025317977802344323,0.45496410847450375,2.28798512812216,6.273491723485051
multi_1728655635.687125,gFx,3221,3221,0,0.023116764979819928,0.07678743923610311,0.0252,0.0610832114024308,0.0241860302677532,-0.0171,0.0652,0.0823,-0.4416,0.3164,-0.21787445797564492,1.6333806344532489
multi_1728655635.687125,gFy,3221,3221,0,-0.988329338714685,0.38878592530273864,-0.8929,0.21334645924295617,-0.9253031431897556,-1.0306,-0.7456,0.2849999999999999,-2.5545,-0.2057,-1.5563751450720895,2.17511783769
multi_1728655635.687125,gFz,3221,3221,0,0.0868339335610059,0.24857801950884242,0.0642,0.1559697533867893,0.0724175397749321,-0.0301,0.1782,0.20829999999999999,-0.7924,1.4076,0.9050925173858676,3.342947558224769
multi_1728655635.687125,ax,3221,3221,0,0.04214212977336231,0.7166357632519716,0.0127,0.5162420924836506,0.030736127279782678,-0.3091,0.3824,0.6915,-2.7135,4.5592,0.44211076169420016,2.8592957583438787
multi_1728655635.687125,ay,3221,3221,0,-0.06403352995963989,3.8091620992007145,-0.9742,2.0817217750037154,-0.6839739619712843,-2.447,0.2842,2.7312000000000003,-7.4425,15.3226,1.5724739810362016,2.2554670696111474
multi_1728655635.687125,az,3221,3221,0,-0.12712819000310463,2.2051183489922304,-0.0178,1.3629562194721998,-0.01822107101280558,-0.9519,0.8827,1.8346,-10.855,7.399,-0.8086255614952043,3.114799372112545
multi_1728655635.687125,wx,3221,3221,0,0.0026874573113939777,0.2298419465668491,0.0119,0.14544327763539955,0.024391074893286756,-0.0649,0.1328,0.1977,-1.0291,0.7818,-1.234274756281883,3.410756045743997
multi_1728655635.687125,wy,3221,3221,0,-0.09156898478733314,0.3632133719148537,-0.0237,0.20652648903783036,-0.06302316647264261,-0.2302,0.0815,0.3117,-1.4501,1.0708,-0.8336237282545216,1.7564430752876214
multi_1728655635.687125,wz,3221,3221,0,0.003939304563800062,0.07294195489472464,0.0049,0.0655310180579476,0.004743344974776874,-0.0401,0.0486,0.0887,-0.2575,0.2819,-0.0673117978836673,0.5277090959695485
multi_1728655635.687125,yaw,3221,3221,0,0.8778014591741694,2.621134642816191,2.6597,0.615131660457974,1.0970762514551804,-2.8245,2.9457,5.7702,-3.1415,3.1414,-0.681837782529601,-1.3913587020282192
multi_1728655635.687125,pitch,3221,3221,0,1.4916491151816207,0.0321128209626558,1.4937,0.026983360376801945,1.4939342646488163,1.4769,1.5132,0.0363,1.3782,1.5684,-0.6946065295648366,0.8166939169337835
multi_1728655635.687125,roll,3221,3221,0,2.6782383421297733,0.623429432416643,2.7424,0.2215007714447369,2.7491970508343035,2.6039,2.9136,0.3097000000000003,-3.1412,3.14,-7.9089417778033635,69.74319539804142
multi_1728655635.687125,acc_mag,3221,3221,0,3.385379929076835,2.9057731850605104,2.7020352255290825,2.3220947969495294,2.9349566104382627,1.2803774873059899,4.452431799589973,3.172054312283983,0.040990364721480585,16.227149485045118,1.5688816959010539,2.749640843715241
multi_1728655635.687125,gravity_mag,3221,3221,0,1.0234164963268655,0.39536122512231614,0.9180793702071733,0.20594104430679158,0.9546929421875179,0.7800954941544015,1.0574270849566887,0.2773315908022872,0.3536005231896582,2.6399110628958695,1.6823201461841213,2.5290030106774744
multi_1728655635.687125,gyro_mag,3221,3221,0,0.34388347602728797,0.2831774404946745,0.26492234711326257,0.24591015576070693,0.30274216781854885,0.12276709656907261,0.5022069792426227,0.3794398826735501,0.00810123447383175,1.4696826766346536,1.2185935926342528,1.0292041866091974
multi_1728655810.846621,gFx,3314,3314,0,0.018654737477368736,0.035464107134468174,0.0201,0.021349471946480666,0.019162217194570133,0.0046,0.0334,0.0288,-0.2343,0.2228,-0.5115531623213397,7.916596870553439
multi_1728655810.846621,gFy,3314,3314,0,-0.9965127942063972,0.12776898533013667,-0.9959,0.03335854991637599,-0.9885946078431372,-1.0126,-0.965325,0.047274999999999956,-1.5271,-0.6877,-0.9037870575079275,2.705751820461092
multi_1728655810.846621,gFz,3314,3314,0,0.07931354858177429,0.06276710439237101,0.073,0.048184572101432066,0.0751604826546003,0.0415,0.1066,0.06509999999999999,-0.1574,0.3949,0.8761432417396122,2.8172669128302026
multi_1728655810.846621,ax,3314,3314,0,0.019290645745322875,0.33978291750213935,0.02,0.1906626452998204,0.02307982654600301,-0.1049,0.1578,0.2627,-1.8593,2.1636,0.11407968134328816,7.396186846245801
multi_1728655810.846621,ay,3314,3314,0,-0.0009321967410983737,1.227105882527944,-0.0205,0.3307685549485998,-0.07968993212669685,-0.29152500000000003,0.1564,0.447925,-2.9083,5.1836,0.973381803361479,2.9572334234257083
multi_1728655810.846621,az,3314,3314,0,-0.0397727217863609,0.4913826116515717,-0.033100000000000004,0.23966264862143052,-0.03645901206636501,-0.2005,0.1183,0.31880000000000003,-2.5992,2.307,-0.33333321477828,5.591031873773016
multi_1728655810.846621,wx,3314,3314,0,0.002244085697042848,0.0657215764031408,0.0032,0.03825113723744453,0.0014357843137254897,-0.0247,0.0274,0.0521,-0.2999,0.2905,0.05798948448551282,3.153444743655002
multi_1728655810.846621,wy,3314,3314,0,0.012823898611949302,0.1646249870614891,0.0030499999999999998,0.0759833636984121,0.009941478129713422,-0.03975,0.06455,0.1043,-0.6218,0.7939,0.4047748295548894,4.527665207341769
multi_1728655810.846621,wz,3314,3314,0,-0.00177070006035003,0.03997697739568486,-0.0014,0.019792739617049786,-0.001596757164404224,-0.015175000000000001,0.011574999999999998,0.02675,-0.1795,0.164,-0.12819483594721304,3.542368576944546
multi_1728655810.846621,yaw,3314,3314,0,0.6345490947495473,2.897419001673622,2.8182,0.4020817216587191,0.7938387631975864,-2.9237,3.0242,5.947900000000001,-3.1415,3.1414,-0.444971359278329,-1.7903984241865092
